Q R dR
0.008 0.451687307449 0.0155032980224
0.00900001 0.383925907703 0.0136466962235
0.01 0.357526882091 0.0121575743196
0.011 0.29926534845 0.0109454813547
0.012 0.264415797749 0.00994168899191
0.013 0.227030016099 0.00909841611915
0.014 0.189014791486 0.00838135750646
0.015 0.160940633423 0.00776519379014
0.016 0.122453974572 0.00723081003694
0.017 0.10264179506 0.00676349681684
0.018 0.0887701543733 0.00635175658748
0.019 0.0710809678318 0.00598647001957
0.02 0.0520606685204 0.00566032589995
0.021 0.0538103119644 0.00536740482453
0.0219999 0.0394941284719 0.00510289717281
0.023 0.0303036035534 0.00486275043856
0.0240001 0.019864637656 0.00464372338425
0.025 0.00737374934715 0.00444317799081
0.0273999 0.00397218680679 0.00402362737183
0.0298 0.00531466550387 0.00367302233209
0.0321999 -0.00197973900379 0.00337497581702
0.0346 -0.00229211204562 0.00311786178899
0.037 0.00329686040306 0.00289340917411
0.0394 -0.00119247722792 0.00269549879652
0.0418 -0.000785935804881 0.00251953294141
0.0441999 -0.0023562923773 0.00236197988121
0.0466001 -0.000817060970393 0.00222003712938
0.0489999 0.000319969678943 0.00209152347246
0.0513999 0.00198064511738 0.00197459950395
0.0537999 0.00023399312573 0.00186778870377
0.0562001 0.000761048709864 0.00176984323734
0.0586 -0.000381078348092 0.00167973959089
0.061 0.000580926519572 0.00159657697046
0.0634 0.00301355952263 0.00151960403094
0.0657999 -0.000465190072055 0.00144817531707
0.0682 0.00233199013959 0.00138172286173
0.0706001 0.00202133135034 0.00131976786465
0.073 0.000351509567095 0.00126189260296
0.0753999 -5.44272249542e-05 0.00120772223156
0.0778 -0.000592852410075 0.00115692780776
0.0801999 0.00114051351758 0.00110923083777
0.0826001 0.000168826612197 0.0010643668497
0.0849999 -0.00253186758867 0.00102212167422
0.0874001 0.00166495968339 0.000982277815647
0.0898 -0.000125309168765 0.000944664147573
0.0922 -0.000446922315778 0.000909109044807
0.0946 -0.00131481335027 0.000875464662956
0.097 0.00292730647984 0.000843595335145
0.0994 6.71640791991e-05 0.000813377643671
0.1018 0.000448595641675 0.000784699102182
0.1042 0.000154190179209 0.00075745700706
0.1066 -0.000308323878662 0.000731557419013
0.109 0.000648777955128 0.000706914248002
0.1114 -8.30859403968e-05 0.000683448429769
0.1138 -0.00113067469166 0.000661087188226
0.1162 0.000193875335051 0.000639763381318
0.1186 -0.000370204867951 0.000619414931107
0.121 -0.000393718584178 0.000599984332876
0.1234 0.000140886593469 0.000581418236148
0.1258 0.00098604595551 0.000563667086738
0.1282 -0.000555947858766 0.000546684816497
0.1306 3.88631527312e-06 0.000530428567887
0.133 -0.000264184536498 0.000514858442647
0.1354 -0.000428740124949 0.00049993726704
0.1378 0.000501646205605 0.000485630370155
0.1402 0.000576969168383 0.000471905375223
0.1426 -0.000152030816793 0.000458732005473
0.145 -0.000331849649507 0.000446081907555
0.1474 -1.88391036483e-05 0.000433928494067
0.1498 0.000100633029832 0.000422246805657
0.1522 -0.000255494476031 0.000411013391413
0.1546 1.96910948967e-05 0.00040020620449
0.157 0.000111201718546 0.000389804509274
0.1594 -2.90576643495e-05 0.000379788796809
0.1618 -0.000163727042866 0.000370140704998
0.1642 -0.000125591827947 0.000360842942322
0.1666 0.000190216075842 0.000351879214381
0.169 0.00024330962659 0.000343234153693
0.1714 0.000812790525558 0.00033489325373
0.1738 -6.78990973577e-05 0.000326842808123
0.1762 -0.000382070475901 0.000319069855654
0.1786 3.58812189123e-05 0.000311562131053
0.181 4.89459679028e-05 0.000304308021136
0.1834 -0.000374516728722 0.000297296525325
0.1858 -0.000915082019602 0.000290517219556
0.1882 -0.0002654162601 0.000283960222614
0.1906 7.64994193331e-05 0.000277616164258
0.193 4.54402848982e-05 0.000271476154799
0.1954 9.79136990696e-05 0.000265531756116
0.1978 0.000224981712854 0.00025977495423
0.2002 0.000158105895238 0.000254198133654
0.2026 -0.000175032290894 0.000248794053619
0.205 7.67825400455e-05 0.000243555826154
0.2074 -0.000200540555982 0.000238476895894
0.2098 -3.22354288916e-05 0.000233551021388
0.2122 -0.000176950245694 0.000228772257655
0.2146 -6.82997898514e-05 0.00022413493979
0.217 6.3837147559e-06 0.000219633667504
0.2194 0.000111053088042 0.000215263290557
0.221799 0.000369383194035 0.000211020638005
0.2242 -6.50375799891e-05 0.000206895790834
0.226601 -2.85011929944e-05 0.000202887853778
0.228999 0.000168185047588 0.000198997342346
0.231399 -0.00039000806475 0.000195211989207
0.233799 -7.47045959567e-05 0.000191531178931
0.236199 -0.000293615005033 0.000187951176591
0.238601 0.000124655211446 0.000184465547356
0.241 1.81438362875e-05 0.000181078068661
0.243399 -0.000250403481468 0.0001777810598
0.2458 -8.00286470503e-05 0.000174568751518
0.248199 -1.61198993649e-05 0.000171443495312
0.2506 0.000240295718171 0.000168397201769
